,index,track_id,streams,country,artists,artist_genres,duration,name,date,acousticness,danceability,duration_ms,instrumentalness,key,energy,liveness,loudness,mode,speechiness,tempo,time_signature,valence,key_normalized,tempo_normalized,time_signature_normalized,embedding_0,embedding_1
44948,65.0,1uzRV0C8fuXoO3oe5veC5C,2622490,gb,['Digga D'],"['aussie drill', 'london rap', 'melodic drill']",206250,2k17,2021/10,0.311,0.836,206250,0.0,0,0.697,0.121,-6.984,1,0.369,144.086,4,0.854,0.0,0.5695712212704209,0.75,13.876381,9.907396
44971,156.0,4gzsuuZypVbxs0Af1LSZyB,66061333,global,"['Tainy', 'Bad Bunny', 'Julieta Venegas']","['reggaeton flow', 'latin alternative', 'trap latino', 'latin rock', 'latin hip hop', 'pop reggaeton', 'reggaeton', 'latin pop', 'rock en espanol']",207301,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),2021/10,0.0889,0.639,207301,1.78e-06,4,0.703,0.0865,-6.33,0,0.0794,169.888,4,0.138,0.36363636363636365,0.7205448672939194,0.75,6.8894773,6.066987
44993,250.0,7uQZVznj0uQOGC9KhV2Mg6,40550982,global,['LISA'],['k-pop'],200689,LALISA,2021/10,0.0282,0.806,200690,0.000784,8,0.653,0.107,-6.283,1,0.0902,150.058,4,0.85,0.7272727272727273,0.6045148153349248,0.75,10.851319,10.197512
44998,73.0,2BEcap3xJtmiPaHKyfQi4e,38888462,global,"['Rvssian', 'Rauw Alejandro', 'Chris Brown']","['pop', 'dance pop', 'latin hip hop', 'reggaeton', 'puerto rican pop', 'reggaeton flow', 'trap latino', 'r&b']",209883,Nostálgico,2021/10,0.166,0.734,209884,1.74e-06,9,0.846,0.235,-3.425,0,0.0489,98.026,4,0.604,0.8181818181818182,0.30006319337171744,0.75,7.814196,10.131581
45015,59.0,1qE8DOtw7zdXHMgZm20eLM,3995630,jp,['TWICE'],"['k-pop', 'k-pop girl group']",198053,The Feels,2021/10,0.0899,0.808,198053,0.0,9,0.903,0.0816,-2.179,1,0.0729,120.044,4,0.922,0.8181818181818182,0.4288957543416187,0.75,9.535682,10.376056
45020,134.0,3uw93CiI34uZlfk8ywep1e,3685735,jp,['YOASOBI'],"['japanese teen pop', 'j-pop']",168461,大正浪漫,2021/10,0.122,0.657,168462,0.0,1,0.926,0.263,-2.938,0,0.042,129.999,4,0.881,0.09090909090909091,0.4871448298459954,0.75,7.220578,12.156717
45022,48.0,1MwOfRqCALxvx9keUhGCdV,3409670,jp,['back number'],"['j-pop', 'j-rock']",297997,黄色,2021/10,0.251,0.352,297997,0.0,4,0.791,0.307,-3.27,0,0.0797,169.638,4,0.511,0.36363636363636365,0.7190820577634228,0.75,5.4655094,8.283677
45060,37.0,1xO7tp4J5Wj0NeKrzIpd1V,10319430,mx,"['Christian Nodal', 'Banda MS de Sergio Lizárraga']","['banda', 'norteno', 'nueva musica mexicana', 'musica mexicana', 'ranchera', 'mariachi']",198529,La Sinvergüenza,2021/10,0.211,0.704,198529,0.0,9,0.482,0.3,-5.352,1,0.0349,102.01,4,0.604,0.8181818181818182,0.3233745260497122,0.75,7.8256984,9.977666
45080,95.0,3p6eieHX6oEOzJStPtEsLu,7204254,mx,['Calibre 50'],['musica mexicana'],255640,Si Te Pudiera Mentir,2021/10,0.348,0.764,255640,0.00294,2,0.585,0.369,-7.796,1,0.0305,90.013,4,0.89,0.18181818181818182,0.25317722230023876,0.75,8.216682,11.943581
45082,91.0,3elpkpwYlmUbuvmVps08lJ,7102457,mx,"['Santa Fe Klan', 'Nanpa Básico']","['colombian hip hop', 'mexican hip hop']",218045,Te Ire A Buscar,2021/10,0.672,0.684,218045,0.0,4,0.58,0.135,-7.682,0,0.133,89.954,4,0.233,0.36363636363636365,0.2528319992510415,0.75,9.740561,4.9520802
45086,176.0,6G2xXQRSZlEzYsUEb3uvuR,6527198,mx,['Ivan Cornejo'],"['nueva musica mexicana', 'sad sierreno']",214148,Está Dañada,2021/10,0.38,0.405,214149,0.0195,1,0.565,0.107,-9.266,0,0.0372,159.892,3,0.166,0.09090909090909091,0.6620558910265412,0.5,7.3434167,5.11226
45092,128.0,4knc1Fp3kbuq8bH2byOvLu,6239923,mx,"['Camilo', 'Evaluna Montaner']","['latin viral pop', 'reggaeton colombiano', 'pop venezolano', 'colombian pop']",214933,Índigo,2021/10,0.00884,0.748,214933,3.96e-05,0,0.779,0.113,-6.659,1,0.0342,128.91,4,0.928,0.0,0.48077283153115197,0.75,9.941998,12.859321
45094,204.0,704LUEih663hiE3CnyUrFW,6070291,mx,['KAROL G'],"['reggaeton colombiano', 'reggaeton']",181106,SEJODIOTO,2021/10,0.157,0.822,181107,0.000781,1,0.736,0.0748,-3.969,1,0.15,175.93,4,0.679,0.09090909090909091,0.7558980480269626,0.75,12.242287,11.168286
45138,106.0,30QR0ndUdiiMQMA9g1PGCm,10757806,us,['$uicideboy$'],"['dark trap', 'new orleans rap', 'underground hip hop']",168489,"...And to Those I Love, Thanks for Sticking Around",2021/10,0.124,0.792,168490,9.04e-05,2,0.511,0.14,-6.876,1,0.0409,113.983,4,0.111,0.18181818181818182,0.39343140008425787,0.75,8.405196,6.2299304
45144,235.0,7ACW7VpgoKmfM1sKo15UhX,10330672,us,"['Nardo Wick', 'G Herbo', 'Lil Durk', '21 Savage']","['drill', 'florida rap', 'southern hip hop', 'atl hip hop', 'chicago rap', 'chicago drill', 'trap', 'hip hop', 'rap']",279573,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",2021/10,0.00496,0.748,279573,0.0,6,0.713,0.245,-6.399,1,0.355,75.591,4,0.482,0.5454545454545454,0.16879066610494778,0.75,12.364103,7.379933
45148,156.0,4eL3XeuGaEoVT8ttDh3hwY,9922471,us,"['Gunna', 'Future']","['southern hip hop', 'melodic rap', 'atl hip hop', 'trap', 'hip hop', 'rap']",138586,too easy,2021/10,0.024,0.798,138587,0.0,1,0.574,0.122,-6.548,1,0.157,155.964,4,0.309,0.09090909090909091,0.6390722276833778,0.75,13.753761,9.180567
45158,115.0,2gQPv5jvVPqU2a9HhMNO1v,523716,at,['BoyWithUke'],['sad rap'],168020,Toxic,2021/11,0.835,0.594,168020,0.0,8,0.612,0.461,-6.627,0,0.363,179.629,4,0.687,0.7272727272727273,0.777541777840191,0.75,12.843396,9.653804
45159,275.0,6fuO9uk9wbjCHvQJqk2Qpx,514568,at,"['Pashanim', 'skrilla']","['german drill', 'german hip hop', 'german alternative rap']",105982,paris freestyle - skrilla remix,2021/11,0.0135,0.745,105983,0.0937,9,0.506,0.167,-6.919,1,0.128,145.041,4,0.325,0.8181818181818182,0.5751591536769181,0.75,5.7958226,4.8944883
45163,82.0,20on25jryn53hWghthWWW3,472838,at,"['ACRAZE', 'Cherish']","['southern hip hop', 'girl group', 'urban contemporary', 'hip pop', 'r&b', 'dance pop', 'atl hip hop']",157890,Do It To It,2021/11,0.0209,0.854,157890,0.0542,11,0.806,0.0703,-8.262,0,0.0886,124.927,4,0.637,1.0,0.45746735009127937,0.75,9.73642,9.452871
45167,100.0,2NkKIjlfLa9o9Yfsq2tl99,439885,at,"['Shirin David', 'Kitty Kat']","['german hip hop', 'frauenrap', 'german pop']",171986,Be a Hoe/Break a Hoe,2021/11,0.000837,0.91,171987,1.58e-05,1,0.598,0.365,-7.038,1,0.149,146.012,4,0.646,0.09090909090909091,0.580840705893367,0.75,8.261027,11.747475
45174,128.0,2zc3acsVhebCn3oYmBh51v,363198,at,"['KC Rebell', 'RAF Camora']","['german drill', 'german hip hop', 'deep german hip hop']",184598,Gelebt,2021/11,0.169,0.726,184599,6.23e-06,2,0.577,0.296,-8.332,0,0.171,145.939,4,0.406,0.18181818181818182,0.580413565510462,0.75,13.733981,9.475252
45175,278.0,6jnR8dYSsKNqj1lVVFT5R0,362093,at,"['KALIM', 'Luciano']","['german trap', 'hamburg hip hop', 'german hip hop', 'german drill']",132000,BLEIB' ÜBER NACHT (feat. Luciano),2021/11,0.123,0.924,132000,0.00342,0,0.555,0.145,-7.467,0,0.12,119.965,4,0.544,0.0,0.4284335065299818,0.75,9.592778,6.728352
45178,202.0,4fouWK6XVHhzl78KzQ1UjL,344193,at,['GAYLE'],['modern alternative pop'],168601,abcdefu,2021/11,0.299,0.695,168602,0.0,4,0.54,0.367,-5.692,1,0.0493,121.932,4,0.415,0.36363636363636365,0.43994289191592945,0.75,6.2570415,10.305407
45180,78.0,1r9xUipOqoNwggBpENDsvJ,339553,at,"['Imagine Dragons', 'JID', 'Arcane', 'League of Legends']","['speedrun', 'modern rock', 'video game music', 'rock', 'hip hop', 'rap']",173381,Enemy (with JID) - from the series Arcane League of Legends,2021/11,0.237,0.728,173381,0.0,11,0.783,0.434,-4.424,0,0.266,77.011,4,0.555,1.0,0.17709942423816877,0.75,12.712824,6.8061585
45185,194.0,4VIyBZioj5khxauaZJexks,316116,at,['CRO'],['german hip hop'],159160,Dein Song,2021/11,0.22,0.83,159160,3.3e-06,5,0.6,0.11,-6.706,0,0.0483,86.514,4,0.77,0.45454545454545453,0.23270374011140754,0.75,10.137908,8.732876
45190,200.0,4btFHqumCO31GksfuBLLv3,287734,at,['Ed Sheeran'],"['pop', 'uk pop']",236906,Overpass Graffiti,2021/11,0.00253,0.52,236907,0.0,9,0.849,0.119,-3.794,0,0.186,175.908,4,0.774,0.8181818181818182,0.7557693207882787,0.75,11.512632,10.672185
45194,116.0,2gpWyfu7eZ01zzncHpxOtA,270054,at,"['Swedish House Mafia', 'The Weeknd']","['progressive electro house', 'pop', 'canadian pop', 'canadian contemporary r&b', 'pop dance', 'electro house', 'dance pop', 'edm']",234000,Moth To A Flame (with The Weeknd),2021/11,0.00279,0.542,234000,0.0,8,0.659,0.105,-7.289,1,0.0389,120.122,4,0.109,0.7272727272727273,0.4293521509151337,0.75,7.73736,7.4287057
45196,58.0,1ID9Iour6yMUsUccV9JxyS,267096,at,['Klangkarussell'],"['tropical house', 'austrian pop']",225400,Home,2021/11,0.436,0.802,225400,0.00493,9,0.527,0.116,-6.315,1,0.0769,113.007,4,0.33,0.8181818181818182,0.3877205916771989,0.75,10.44971,6.4246025
45209,246.0,6f5ExP43esnvdKPddwKXJH,3438756,au,"['NEIKED', 'Mae Muller', 'Polo G']","['pop', 'chicago rap', 'rap', 'scandipop', 'uk pop', 'pop dance', 'dance pop', 'uk contemporary r&b', 'tropical house', 'edm']",160656,Better Days (NEIKED x Mae Muller x Polo G),2021/11,0.0018,0.717,160657,2.54e-06,0,0.671,0.0921,-5.077,0,0.0337,110.054,4,0.699,0.0,0.37044188550297247,0.75,9.746339,12.654654
45214,205.0,5enxwA8aAbwZbf5qCHORXi,2999263,au,['Taylor Swift'],['pop'],613026,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),2021/11,0.274,0.631,613027,0.0,0,0.518,0.088,-8.771,1,0.0303,93.023,4,0.205,0.0,0.2707894490474184,0.75,8.43471,5.849733
45217,1.0,00Blm7zeNqgYLPtW6zg8cj,2739952,au,"['Post Malone', 'The Weeknd']","['melodic rap', 'pop', 'canadian pop', 'canadian contemporary r&b', 'dfw rap', 'rap']",193506,One Right Now (with The Weeknd),2021/11,0.0361,0.687,193507,0.0,1,0.781,0.0755,-4.806,1,0.053,97.014,4,0.688,0.09090909090909091,0.294141740392267,0.75,9.292988,12.800046
45219,286.0,7sMBvZCSUl99bJLXZaLa0b,2688646,au,"['Bruno Mars', 'Anderson .Paak', 'Silk Sonic']","['dance pop', 'neo soul', 'pop', 'escape room']",197442,Smokin Out The Window,2021/11,0.0558,0.627,197443,0.0,2,0.618,0.351,-8.529,1,0.0437,82.03,4,0.848,0.18181818181818182,0.2064667883724196,0.75,7.504335,11.681553
45277,189.0,4R67rQNSbbsR4TdUVOIdez,2130487,ca,['Travis Scott'],"['slap house', 'rap']",149610,ESCAPE PLAN,2021/11,0.00207,0.839,149610,0.0,5,0.506,0.13,-6.714,0,0.133,154.12,4,0.44,0.45454545454545453,0.6282825445864345,0.75,11.497569,9.503259
45285,12.0,09gysnJpfQ3ublBmJDfcEC,1822673,ca,"['Amaarae', 'Kali Uchis', 'Moliy']","['colombian pop', 'ghanaian alternative', 'pop', 'ghanaian pop', 'nigerian pop', 'alternative r&b', 'afro r&b']",204763,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),2021/11,0.433,0.87,204764,2.07e-05,1,0.523,0.113,-8.052,0,0.0602,110.02,4,0.319,0.09090909090909091,0.37024294340682484,0.75,9.32394,5.7353573
45289,312.0,7qM1BWAsZMTYh4BcYLb0uQ,1700853,ca,['Juice WRLD'],"['melodic rap', 'chicago rap']",231010,Already Dead,2021/11,0.019,0.74,231011,0.0,1,0.501,0.114,-6.339,1,0.0592,83.5,4,0.119,0.09090909090909091,0.21506810841173993,0.75,8.383474,6.201811
45295,49.0,135Lf4Q0CzlMNfOxbEUsLH,1610257,ca,['Benson Boone'],"['pop', 'uk pop']",193733,GHOST TOWN,2021/11,0.389,0.391,193733,0.0,0,0.335,0.102,-10.064,1,0.0763,174.185,3,0.116,0.0,0.745687637504096,0.5,8.488839,3.7327733
45297,142.0,3Kkjo3cT83cw09VJyrLNwX,1584847,ca,['Adele'],"['british soul', 'pop', 'pop soul', 'uk pop']",225148,Oh My God,2021/11,0.091,0.534,225149,0.0,1,0.725,0.0264,-3.906,1,0.046,88.098,4,0.55,0.09090909090909091,0.24197210129663438,0.75,7.2599277,7.0929136
45300,57.0,1ji6PoTBfVXqycvsXdgZgp,69112,cy,['cakal'],['turkce drill'],156000,Mahvettim,2021/11,0.362,0.651,156000,0.0,9,0.705,0.111,-6.187,0,0.053,141.064,4,0.514,0.8181818181818182,0.5518887796657772,0.75,10.344227,10.219532
45314,246.0,7HgEjJCh0hQ0GO7PjQvEF3,40114,cy,"['Artz', 'Bugy', 'Ezhel']","['turkish hip hop', 'turkish trap', 'new school turkce rap']",217365,Hayrola,2021/11,0.0317,0.792,217365,5.48e-05,8,0.627,0.297,-7.691,0,0.172,151.01,4,0.547,0.7272727272727273,0.6100851940270561,0.75,11.992847,9.355743
45325,229.0,6pwZ0KpNZ4CKwXcTiGRiOq,32152,cy,['Bloody Hawk'],['greek hip hop'],209390,Daewoo 3,2021/11,0.24,0.761,209390,0.0,6,0.802,0.0719,-5.973,1,0.312,94.057,4,0.876,0.5454545454545454,0.2768396292655526,0.75,11.56595,8.041252
45344,36.0,10n66m41IGjA2ZulKPK7Ew,24459,cy,['Madrigal'],['turkish alt pop'],188500,Seni Dert Etmeler,2021/11,0.148,0.552,188500,2.05e-05,5,0.608,0.332,-11.211,0,0.0274,88.002,4,0.835,0.45454545454545453,0.24141038243692364,0.75,7.5982504,11.39619
45372,102.0,2FQRZLR31e3423Nmrgv0Pv,5077763,de,"['KUMMER', 'Fred Rabe']",['german hip hop'],171722,DER LETZTE SONG (ALLES WIRD GUT) (feat. Fred Rabe),2021/11,0.117,0.643,171723,0.0,7,0.836,0.0791,-6.724,1,0.21,147.927,4,0.628,0.6363636363636364,0.5920458268969714,0.75,11.229515,10.103229
45376,109.0,2PDM9Byxz5crB2IXuh2Oal,4715932,de,"['Hava', 'Dardan']","['german hip hop', 'frauenrap', 'albanian hip hop']",183500,HIGH,2021/11,0.252,0.633,183500,1.8e-05,9,0.397,0.0916,-8.919,0,0.0493,96.968,4,0.212,0.8181818181818182,0.29387258343865563,0.75,9.525621,6.9519634
45389,137.0,30YfM60marCBbIDOVxa7Lk,3885565,de,"['LEA', 'LUNA']","['german hip hop', 'german pop']",165586,Küsse wie Gift,2021/11,0.121,0.658,165587,0.0,2,0.604,0.0764,-5.544,0,0.114,159.884,4,0.27,0.18181818181818182,0.6620090811215653,0.75,7.1059866,5.7938337
45391,47.0,0m4ZKA2izLfFp74EOu5ob5,3864470,de,['Apache 207'],['german hip hop'],198857,Thunfisch & Weinbrand,2021/11,0.133,0.794,198857,0.0,8,0.652,0.0588,-3.156,1,0.37,140.504,4,0.391,0.7272727272727273,0.5486120863174647,0.75,12.694625,8.996731
45393,178.0,3y8BOdCyXS6xlJq75lBDKw,3837869,de,['Shirin David'],"['german hip hop', 'frauenrap', 'german pop']",177813,Schlechtes Vorbild,2021/11,0.0672,0.71,177813,0.0,10,0.576,0.118,-7.321,0,0.532,76.285,4,0.61,0.9090909090909091,0.1728514253616065,0.75,12.473743,7.441075
45396,170.0,3sZOiHgkXpDcilUBtHSixK,3698739,de,"['Katja Krasavice', 'Leony']","['german hip hop', 'frauenrap', 'german viral rap', 'german pop']",140838,Raindrops,2021/11,0.0689,0.934,140839,1.53e-06,7,0.427,0.082,-5.596,0,0.089,99.978,4,0.609,0.6363636363636364,0.3114848101858353,0.75,9.866428,8.267844
45400,176.0,5hiQSNo6jQbQ2m2gBZs7bU,508524,eg,['Muslim - مُسلِم'],['egyptian alternative'],195598,Etnaset,2021/11,0.804,0.444,195598,2.05e-06,1,0.5,0.108,-7.706,0,0.0666,147.757,4,0.271,0.09090909090909091,0.5910511164162338,0.75,9.101119,3.9074256
45401,143.0,53BjuhvFCmv5T0VRhKuNrb,457493,eg,['Afroto'],"['egyptian trap', 'egyptian hip hop']",188356,FAR2 KHEBRA,2021/11,0.153,0.798,188357,1e-05,10,0.867,0.0643,-4.653,0,0.0532,107.97,4,0.784,0.9090909090909091,0.3582479052567523,0.75,9.701841,10.048979
45405,147.0,56e1uYjeT4Ju4F44ZKM9ra,227915,eg,"['Abyusif', 'Perrie']","['egyptian pop', 'egyptian trap', 'egyptian hip hop']",209490,Mamlaka,2021/11,0.215,0.751,209490,0.0,11,0.51,0.0976,-10.229,1,0.265,77.044,4,0.829,1.0,0.17729251509619434,0.75,11.920454,7.7362423
45420,97.0,3Ya32EkNaAQL8VDbvsfTup,158946,eg,"['Marwan Moussa', 'Alyoungofficial', 'Randarofficial']","['egyptian trap', 'egyptian hip hop']",165006,HUSTLE,2021/11,0.347,0.868,165006,0.0,8,0.87,0.118,-3.817,1,0.204,119.983,4,0.761,0.7272727272727273,0.42853882881617755,0.75,11.178122,8.956563
45429,105.0,3x99yBuNKv4WwPU7EDqcUH,129899,eg,"['Mohamed Ramadan', 'RedOne', 'Nouamane Belaiachi']","['mahraganat', 'arab pop', 'rif', 'moroccan pop', 'egyptian pop']",229454,Gaw El Banat,2021/11,0.249,0.606,229455,0.0,5,0.794,0.373,-4.582,1,0.0372,82.512,4,0.558,0.45454545454545453,0.20928708514721717,0.75,6.914941,11.324175
45441,5.0,0647xnQGtzAulUlJC8s4r4,112372,eg,['Amr Diab'],"['rif', 'persian pop', 'arab pop', 'belly dance', 'egyptian pop']",170815,Inta El Haz,2021/11,0.255,0.807,170815,0.0,5,0.889,0.0487,-3.437,0,0.0491,101.179,4,0.84,0.45454545454545453,0.31851214717034126,0.75,9.671374,11.154208
45443,137.0,4hFNqLwpBM1WoaxrgEForT,111909,eg,['Lamis Kan'],['egyptian pop'],168465,مسيطره,2021/11,0.167,0.804,168465,2.89e-06,8,0.821,0.0777,-6.018,0,0.0917,99.979,4,0.723,0.7272727272727273,0.3114906614239573,0.75,9.659562,9.966243
45446,85.0,3LxSKiIy0z4B9mEMHQZ77Q,110510,eg,"['3enba', 'Lil baba']",['mahraganat'],207002,بطل,2021/11,0.217,0.808,207002,2.92e-05,7,0.821,0.0762,-5.288,1,0.124,116.027,4,0.783,0.6363636363636364,0.40539133080559847,0.75,9.747862,10.227967
45447,59.0,2IEWP8OvgxXZcpx7h2rFF4,105707,eg,['Sharmoofers'],"['egyptian pop', 'arab alternative', 'egyptian alternative']",190965,Arosty,2021/11,0.11,0.772,190965,0.0,10,0.676,0.118,-8.534,1,0.0411,130.981,4,0.843,0.9090909090909091,0.49289074568178626,0.75,10.132694,9.828302
45459,100.0,2BzAGK3lEZAQz5cU0Ae1wd,6123927,gb,['ArrDee'],['uk hip hop'],158601,Flowers (Say My Name),2021/11,0.495,0.723,158601,0.0,2,0.713,0.513,-6.879,0,0.241,143.052,4,0.803,0.18181818181818182,0.5635210410522866,0.75,13.165239,10.514479
45460,88.0,1xIqDFx3KdByBnKMlTECcM,6123065,gb,"['SwitchOTR', 'A1 x J1']","['chill drill', 'melodic drill']",178285,Coming for You (feat. A1 x J1),2021/11,0.217,0.813,178286,0.0,1,0.481,0.0931,-6.71,1,0.231,140.122,4,0.842,0.09090909090909091,0.5463769133548659,0.75,13.49633,9.913573
45462,246.0,5rF6YUIlgiat22OT1lWspJ,5637099,gb,['Sam Fender'],"['modern rock', 'north east england indie']",297933,Seventeen Going Under,2021/11,0.00438,0.48,297933,0.00603,1,0.87,0.0826,-4.792,1,0.0362,161.953,4,0.584,0.09090909090909091,0.6741152927959556,0.75,6.1405983,7.2988214
45483,33.0,0YORgvqP1MotwCnDZzOwII,3310359,gb,"['Joel Corry', 'Mabel']","['pop', 'uk pop', 'uk dance', 'edm', 'post-teen pop', 'pop dance', 'tropical house', 'dance pop']",181728,I Wish (feat. Mabel),2021/11,0.0896,0.686,181728,0.0,9,0.856,0.0648,-2.717,0,0.0426,123.997,4,0.733,0.8181818181818182,0.45202569863783176,0.75,9.142649,10.063412
45485,159.0,3meWkWgDoEQ3gmwzryxlfs,3269793,gb,['D-Block Europe'],"['uk hip hop', 'melodic drill']",125454,No Competition,2021/11,0.245,0.91,125455,0.0,11,0.551,0.0924,-9.375,0,0.263,130.071,4,0.391,1.0,0.48756611899077845,0.75,12.024347,8.397857
45494,109.0,2SUxn2O9NHL6GHGQFgwCY0,3051555,gb,['Ed Sheeran'],"['uk pop', 'pop']",153626,2step,2021/11,0.169,0.763,153627,0.0,4,0.661,0.117,-5.592,0,0.056,95.002,4,0.632,0.36363636363636365,0.2823690492908299,0.75,9.440583,9.028409
45498,290.0,6v0UJD4a2FtleHeSYVX02A,2949719,gb,['Adele'],"['british soul', 'pop', 'pop soul', 'uk pop']",376169,I Drink Wine,2021/11,0.697,0.437,376169,0.0,10,0.565,0.119,-5.596,1,0.0466,115.389,4,0.306,0.9090909090909091,0.401658240883771,0.75,9.376014,4.239722
45542,182.0,4SqWKzw0CbA05TGszDgMlc,42644900,global,['The Walters'],['chicago indie'],160239,I Love You So,2021/11,0.583,0.575,160240,0.0,10,0.648,0.115,-4.891,1,0.0358,75.977,4,0.466,0.9090909090909091,0.17104924402003466,0.75,10.351634,5.897235
45564,142.0,4JK1kDUdH9RTBQrrSO1QfR,4067194,jp,['Yuuri'],"['japanese singer-songwriter', 'j-pop', 'japanese teen pop']",230600,ベテルギウス,2021/11,0.222,0.367,230600,0.0,5,0.671,0.494,-4.604,1,0.0478,179.833,4,0.691,0.45454545454545453,0.7787354304170763,0.75,5.549386,8.592574
45569,126.0,3oQaOjaIYPsnJbGNzXcIID,3596417,jp,['King Gnu'],['j-pop'],231385,BOY,2021/11,0.0831,0.619,231386,0.0,0,0.802,0.361,-6.618,1,0.0629,109.982,4,0.535,0.0,0.3700205963581894,0.75,5.9754376,11.165263
45576,125.0,3mSqtn05vfpqAMpFTLsxpi,3086528,jp,['Yoru no Hitowarai'],['japanese viral pop'],239613,ミライチズ,2021/11,0.0849,0.456,239613,2.26e-06,7,0.873,0.051,-2.086,1,0.0496,205.959,4,0.604,0.6363636363636364,0.9316048775920985,0.75,5.830421,8.417801
45597,174.0,5W7Y92LB4jWvu9NeEQ0GZl,2357264,jp,['Macaroni Empitsu'],"['japanese alternative rock', 'japanese teen pop', 'anime', 'j-pop']",219252,なんでもないよ、,2021/11,0.245,0.598,219253,0.0,4,0.511,0.0732,-6.015,1,0.0423,171.845,4,0.652,0.36363636363636365,0.7319957402986472,0.75,7.3530073,5.5686684
45605,162.0,5TMLavqGRKNxgzMBrVpC9R,11602874,mx,"['zzoilo', 'Aitana']","['latin talent show', 'spanish pop', 'latin pop']",179940,Mon Amour - Remix,2021/11,0.122,0.748,179940,6.56e-06,2,0.761,0.0984,-6.621,1,0.102,116.041,4,0.362,0.18181818181818182,0.40547324813930624,0.75,7.6552367,6.707923
45633,58.0,2LJRoFOtMGLnSxJqlJuhge,6578054,mx,['Gerardo Ortiz'],"['banda', 'nueva musica mexicana', 'corrido', 'musica mexicana', 'sierreno', 'norteno']",164360,Tranquilito,2021/11,0.518,0.858,164360,0.0,0,0.634,0.236,-4.058,1,0.0286,110.03,3,0.909,0.0,0.37030145578804474,0.5,10.486864,11.776901
45642,142.0,4vv8wcnT04GHHbUCFBAiHF,6101374,mx,"['Randy', 'Ape Drums']","['perreo', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",167504,23 (With Ape Drums),2021/11,0.0424,0.828,167504,1.68e-06,6,0.724,0.468,-3.555,0,0.0715,96.058,4,0.896,0.5454545454545454,0.2885479567476478,0.75,7.4922776,11.368574
45645,22.0,0z5yLgBmAtaylDYrgwzlpH,5695496,mx,['Leo Rizzi'],[],205716,Amapolas,2021/11,0.759,0.784,205716,0.00536,4,0.689,0.143,-8.216,0,0.0385,124.025,4,0.332,0.36363636363636365,0.4521895333052474,0.75,10.296486,5.539882
45681,179.0,4OAuvHryIVv4kMDNSLuPt6,12278538,us,['Taylor Swift'],['pop'],223093,Red (Taylor's Version),2021/11,0.00108,0.516,223093,1.62e-06,1,0.777,0.0761,-4.908,0,0.0375,125.047,4,0.408,0.09090909090909091,0.4581694986659177,0.75,6.646376,6.896256
45685,81.0,29TPjc8wxfz4XMn21O7VsZ,11868362,us,['Playboi Carti'],"['pluggnb', 'atl hip hop', 'plugg', 'rap']",193234,Sky,2021/11,0.258,0.785,193234,0.0,2,0.903,0.169,-4.184,1,0.21,139.98,4,0.565,0.18181818181818182,0.5455460375415437,0.75,14.030975,9.927878
45686,159.0,3nsfB1vus2qaloUdcBZvDu,11828451,us,['Taylor Swift'],['pop'],329160,All Too Well (Taylor's Version),2021/11,0.0171,0.44,329160,0.00203,0,0.528,0.234,-7.809,1,0.0317,185.972,4,0.132,0.0,0.8146561812479521,0.75,5.4854283,7.8246236
45687,164.0,3sqrvkNC6IPTIXvvbx9Arw,11794312,us,['Taylor Swift'],['pop'],352200,Enchanted,2021/11,0.0716,0.535,352200,0.000388,8,0.618,0.169,-3.913,1,0.0273,81.975,4,0.228,0.7272727272727273,0.20614497027571033,0.75,7.8521266,7.642731
45688,5.0,04S1pkp1VaIqjg8zZqknR5,11794312,us,['Taylor Swift'],['pop'],352200,Enchanted,2021/11,0.0716,0.535,352200,0.000388,8,0.618,0.169,-3.913,1,0.0273,81.975,4,0.228,0.7272727272727273,0.20614497027571033,0.75,7.879195,7.653497
45691,2.0,01K4zKU104LyJ8gMb7227B,11500431,us,"['Taylor Swift', 'Phoebe Bridgers']","['indie pop', 'pop', 'la indie']",258812,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),2021/11,0.817,0.606,258813,0.0,0,0.377,0.154,-9.455,1,0.0275,101.96,4,0.446,0.0,0.3230819641436128,0.75,9.710509,3.7832732
45711,122.0,2xFMvrqk99biaLQavjufta,946428,at,['Sido'],['german hip hop'],169500,Mit Dir,2021/12,0.216,0.823,169501,0.000119,8,0.446,0.119,-7.556,0,0.246,114.03,4,0.495,0.7272727272727273,0.39370640827599124,0.75,12.133265,8.031018
45717,25.0,0aoUM0zcu0kCX7Cv7O939I,830550,at,"['Ed Sheeran', 'Elton John']","['mellow gold', 'piano rock', 'glam rock', 'uk pop', 'pop']",208546,Merry Christmas,2021/12,0.243,0.594,208547,2.36e-06,0,0.935,0.102,-2.018,1,0.0357,113.99,4,0.602,0.0,0.3934723587511117,0.75,8.930689,12.879588
45779,221.0,5dXWFMwD7I7zXsInONVl0H,3040214,au,['SZA'],"['r&b', 'pop', 'rap']",174000,I Hate U,2021/12,0.507,0.535,174000,0.0,7,0.388,0.11,-9.805,0,0.155,106.703,5,0.412,0.6363636363636364,0.3508343865561953,1.0,9.663835,4.4643474
